lead_id,fecha_contacto,edad,pais_origen,idioma_interes,canal_contacto,interacciones_previas,conversion,dias_a_conversion,monto_compra_usd
1543,2025-03-06,29,Argentina,Inglés,Facebook,3,0,,
1544,2025-06-08,34,Colombia,Francés,TikTok,5,0,,
1545,2025-04-29,30,Colombia,Inglés,Instagram,3,1,9.0,1070.32
1546,2025-03-08,33,Colombia,Inglés,Google Ads,1,1,19.0,1266.31
1547,2025-05-06,17,Argentina,Alemán,Google Ads,5,1,21.0,995.8
1548,2025-06-26,37,México,Italiano,Organico,3,1,5.0,1308.69
1549,2025-01-14,43,Argentina,Francés,Instagram,1,1,14.0,2174.65
1550,2025-02-11,32,Colombia,Francés,Instagram,3,1,9.0,1819.93
1551,2025-04-21,33,Chile,Alemán,Google Ads,2,1,14.0,1537.14
1552,2025-01-16,21,Brasil,Alemán,Youtube,1,0,,
1553,2025-04-24,34,Argentina,Alemán,Facebook,3,1,15.0,1660.39
1554,2025-05-20,19,Argentina,Japonés,Facebook,2,0,,
1555,2025-05-11,16,México,Japonés,Google Ads,2,1,2.0,1542.7
1556,2025-06-07,23,México,Japonés,Instagram,1,0,,
1557,2025-07-03,44,Argentina,Inglés,Organico,4,1,26.0,1736.32
1558,2025-06-16,38,Colombia,Francés,Youtube,5,1,5.0,1106.1
1559,2025-05-31,22,Brasil,Italiano,Google Ads,1,0,,
1560,2025-03-24,18,México,Inglés,Facebook,2,1,20.0,1111.73
1561,2025-04-10,25,Colombia,Francés,TikTok,2,0,,
1562,2025-05-20,25,Chile,Francés,Instagram,1,1,7.0,2322.55
1563,2025-01-29,34,México,Alemán,TikTok,4,1,2.0,2466.57
1564,2025-02-09,29,Colombia,Alemán,Organico,5,1,18.0,1689.19
1565,2025-03-07,17,Colombia,Inglés,Google Ads,3,0,,
1566,2025-06-13,43,Brasil,Alemán,Facebook,1,1,14.0,1901.37
1567,2025-06-01,16,Brasil,Francés,Youtube,5,0,,
1568,2025-01-11,38,Chile,Alemán,TikTok,5,0,,
1569,2025-04-18,38,Colombia,Japonés,Youtube,2,1,8.0,1618.87
1570,2025-01-13,43,Colombia,Alemán,Organico,3,1,29.0,1790.88
1571,2025-07-01,33,Brasil,Francés,Facebook,1,0,,
1572,2025-03-22,22,México,Inglés,TikTok,2,1,17.0,2121.6
1573,2025-05-07,44,México,Italiano,Organico,2,1,4.0,2202.51
1574,2025-06-08,23,Argentina,Alemán,Youtube,4,1,22.0,2419.26
1575,2025-05-21,16,Brasil,Francés,Youtube,5,1,17.0,1085.63
1576,2025-06-13,40,Argentina,Italiano,TikTok,1,1,24.0,1710.4
1577,2025-06-08,38,Brasil,Italiano,Facebook,1,1,28.0,2206.83
1578,2025-04-09,18,Chile,Japonés,Youtube,1,0,,
1579,2025-03-03,39,Colombia,Italiano,Google Ads,2,1,18.0,961.9
1580,2025-04-14,38,Chile,Francés,Organico,4,1,13.0,1933.22
1581,2025-05-10,42,Brasil,Francés,TikTok,3,0,,
1582,2025-01-19,44,Colombia,Alemán,Instagram,2,0,,
1583,2025-02-27,23,México,Alemán,Instagram,3,0,,
1584,2025-02-01,37,México,Alemán,Facebook,4,1,24.0,1489.79
1585,2025-06-20,40,Argentina,Italiano,Google Ads,5,0,,
1586,2025-06-12,30,Brasil,Italiano,Youtube,1,1,26.0,2063.13
1587,2025-06-22,20,Brasil,Japonés,Instagram,3,1,17.0,2484.43
1588,2025-03-30,18,México,Alemán,Facebook,2,1,2.0,2356.35
1589,2025-04-12,34,Chile,Inglés,Organico,3,1,21.0,1296.19
1590,2025-04-25,16,Colombia,Japonés,Google Ads,5,0,,
1591,2025-06-24,43,Chile,Inglés,Google Ads,1,1,13.0,1770.02
1592,2025-06-03,30,Chile,Italiano,Facebook,3,0,,
1593,2025-06-02,23,México,Japonés,Facebook,5,0,,
1594,2025-05-18,17,México,Japonés,Youtube,2,1,6.0,2439.19
1595,2025-06-17,18,México,Francés,Facebook,4,1,13.0,1499.26
1596,2025-04-27,39,Argentina,Italiano,Youtube,2,1,29.0,1789.34
1597,2025-01-27,29,Chile,Italiano,Youtube,1,1,6.0,1860.32
1598,2025-06-22,39,Brasil,Japonés,TikTok,2,1,24.0,1848.78
1599,2025-02-26,29,Colombia,Italiano,Google Ads,2,0,,
1600,2025-03-16,26,Argentina,Japonés,Organico,2,1,19.0,988.77
1601,2025-07-04,31,Brasil,Francés,Google Ads,2,1,4.0,1275.12
1602,2025-07-10,19,Chile,Japonés,Google Ads,1,0,,
1603,2025-02-10,35,México,Italiano,TikTok,5,1,13.0,1027.83
1604,2025-06-26,20,Chile,Italiano,Youtube,3,0,,
1605,2025-05-30,37,Colombia,Japonés,Youtube,4,1,29.0,1180.32
1606,2025-02-23,36,Argentina,Japonés,Facebook,3,1,2.0,2235.13
1607,2025-05-19,29,Argentina,Japonés,TikTok,3,1,22.0,1670.46
1608,2025-04-15,38,Colombia,Alemán,Facebook,4,1,12.0,1144.62
1609,2025-04-16,31,Brasil,Italiano,TikTok,1,1,17.0,1691.39
1610,2025-02-20,33,Brasil,Italiano,Facebook,4,0,,
1611,2025-02-25,22,Argentina,Alemán,Instagram,1,1,18.0,1104.57
1612,2025-01-18,25,Argentina,Japonés,Google Ads,3,0,,
1613,2025-05-01,22,México,Francés,Google Ads,1,1,25.0,2180.58
1614,2025-01-26,16,Brasil,Japonés,Organico,5,1,15.0,1842.02
1615,2025-05-15,38,Colombia,Japonés,Youtube,4,1,23.0,2167.47
1616,2025-01-29,36,Brasil,Alemán,Organico,5,0,,
1617,2025-05-03,34,México,Italiano,Instagram,3,1,4.0,1874.01
1618,2025-07-04,31,Argentina,Japonés,Organico,4,1,5.0,1156.6
1619,2025-02-21,44,Argentina,Italiano,Google Ads,3,0,,
1620,2025-03-29,34,México,Inglés,Youtube,5,1,23.0,1563.23
1621,2025-02-17,19,Colombia,Italiano,Instagram,3,0,,
1622,2025-02-15,44,Argentina,Francés,Google Ads,4,1,5.0,1145.79
1623,2025-03-26,43,Chile,Francés,Facebook,4,0,,
1624,2025-04-15,33,Argentina,Japonés,TikTok,3,0,,
1625,2025-06-11,17,Chile,Italiano,Instagram,4,0,,
1626,2025-05-03,16,México,Japonés,Youtube,4,1,23.0,909.15
1627,2025-05-25,30,México,Alemán,Organico,3,1,14.0,2191.04
1628,2025-03-04,20,Argentina,Francés,Organico,5,0,,
1629,2025-05-06,35,Brasil,Japonés,Instagram,4,1,25.0,2324.18
1630,2025-05-30,26,Chile,Alemán,Youtube,4,1,18.0,1891.95
1631,2025-01-24,25,Colombia,Japonés,Instagram,4,0,,
1632,2025-04-02,17,Argentina,Italiano,Youtube,4,1,12.0,1070.22
1633,2025-03-02,18,Colombia,Italiano,Organico,3,1,7.0,1030.38
1634,2025-04-01,38,Argentina,Italiano,Google Ads,5,1,12.0,1339.85
1635,2025-03-25,38,Brasil,Italiano,Facebook,5,1,16.0,2453.56
1636,2025-04-01,27,Brasil,Inglés,Google Ads,1,1,30.0,1419.72
1637,2025-06-28,35,Brasil,Alemán,Facebook,4,1,12.0,1669.63
1638,2025-06-12,20,Brasil,Alemán,Organico,4,1,20.0,1243.61
1639,2025-04-18,20,México,Italiano,Google Ads,1,0,,
1640,2025-01-13,21,México,Inglés,Google Ads,5,0,,
1641,2025-06-09,24,Chile,Italiano,Instagram,2,1,3.0,2377.13
1642,2025-03-31,17,Colombia,Inglés,TikTok,2,1,1.0,1823.32
1643,2025-04-18,36,Argentina,Italiano,Organico,5,0,,
1644,2025-05-29,27,Argentina,Francés,Youtube,4,1,19.0,1309.57
1645,2025-02-13,18,México,Francés,Organico,2,1,20.0,1494.43
1646,2025-07-01,35,Argentina,Japonés,Youtube,3,1,8.0,1835.4
1647,2025-05-08,41,México,Italiano,Youtube,3,1,29.0,1207.27
1648,2025-07-07,37,Chile,Alemán,Facebook,1,0,,
1649,2025-01-23,27,Colombia,Japonés,Youtube,5,1,21.0,1846.29
1650,2025-02-28,39,Chile,Francés,Youtube,5,0,,
1651,2025-04-05,32,Brasil,Italiano,Instagram,2,1,16.0,941.29
1652,2025-05-13,25,Brasil,Japonés,Google Ads,4,0,,
1653,2025-03-16,39,Brasil,Italiano,Organico,5,1,13.0,1895.7
1654,2025-05-13,42,Chile,Francés,Organico,2,1,14.0,1418.03
1655,2025-05-18,29,Argentina,Japonés,Youtube,2,1,23.0,1412.02
1656,2025-05-24,38,Colombia,Francés,TikTok,5,1,17.0,2418.67
1657,2025-05-23,32,Brasil,Inglés,Organico,2,1,11.0,993.01
1658,2025-02-20,33,Brasil,Francés,Youtube,1,1,3.0,2349.4
1659,2025-05-21,34,Brasil,Italiano,Facebook,1,1,11.0,2499.48
1660,2025-04-06,32,Colombia,Alemán,Facebook,5,1,28.0,1316.89
1661,2025-05-05,29,Brasil,Francés,Facebook,4,1,25.0,1199.44
1662,2025-03-10,24,Colombia,Alemán,Youtube,1,0,,
1663,2025-04-04,23,Brasil,Inglés,Instagram,1,0,,
1664,2025-01-30,17,Chile,Japonés,TikTok,5,0,,
1665,2025-04-19,28,Chile,Japonés,Youtube,3,0,,
1666,2025-07-12,40,Colombia,Alemán,Instagram,2,1,25.0,2299.89
1667,2025-06-23,22,Chile,Japonés,Instagram,1,1,28.0,2381.19
1668,2025-05-07,24,Colombia,Francés,Organico,3,1,5.0,2023.83
1669,2025-06-26,37,Chile,Alemán,Youtube,4,0,,
1670,2025-03-13,37,Chile,Italiano,Youtube,3,0,,
1671,2025-04-20,26,Colombia,Francés,Instagram,5,1,14.0,2229.66
1672,2025-02-20,29,Argentina,Francés,Instagram,4,1,2.0,1404.09
1673,2025-07-03,19,Chile,Francés,Instagram,4,1,19.0,2090.67
1674,2025-01-14,41,Brasil,Italiano,Organico,3,1,2.0,1466.25
1675,2025-04-05,41,Argentina,Inglés,Youtube,5,1,30.0,1506.16
1676,2025-04-13,44,Colombia,Japonés,Instagram,1,1,26.0,2360.54
1677,2025-02-07,28,Argentina,Alemán,Facebook,3,0,,
1678,2025-06-17,17,México,Inglés,Youtube,1,1,6.0,1951.99
1679,2025-01-11,38,México,Alemán,Organico,3,0,,
1680,2025-03-14,20,Chile,Japonés,Facebook,1,0,,
1681,2025-01-21,26,Chile,Italiano,Google Ads,3,0,,
1682,2025-07-07,21,Brasil,Francés,Youtube,4,1,10.0,1124.8
1683,2025-01-29,33,Argentina,Francés,Google Ads,2,1,17.0,2414.5
1684,2025-04-18,36,México,Italiano,Instagram,4,1,19.0,1154.01
1685,2025-07-02,25,Chile,Inglés,Organico,1,1,4.0,2084.24
1686,2025-03-17,19,Argentina,Inglés,Instagram,5,1,24.0,2330.09
1687,2025-02-12,24,Chile,Alemán,Organico,4,0,,
1688,2025-05-14,21,Chile,Italiano,TikTok,2,0,,
1689,2025-07-04,17,México,Inglés,Instagram,1,0,,
1690,2025-07-05,32,México,Italiano,Google Ads,4,0,,
1691,2025-05-04,20,Chile,Japonés,Organico,3,1,27.0,2078.65
1692,2025-04-17,40,Colombia,Francés,Instagram,5,1,28.0,2026.85
1693,2025-01-30,21,Chile,Francés,Youtube,1,1,4.0,2008.18
1694,2025-05-17,41,Chile,Francés,Organico,4,1,9.0,1797.79
1695,2025-02-03,27,Brasil,Italiano,Organico,1,0,,
1696,2025-04-27,38,Brasil,Italiano,Instagram,3,1,12.0,1471.02
1697,2025-02-23,36,Brasil,Alemán,TikTok,2,1,30.0,2003.82
1698,2025-01-31,25,Colombia,Francés,Instagram,4,1,24.0,960.45
1699,2025-04-16,37,Colombia,Alemán,Google Ads,1,1,27.0,1814.18
1700,2025-06-29,36,Chile,Francés,Google Ads,1,1,25.0,1985.43
1701,2025-03-17,42,Brasil,Alemán,Organico,1,0,,
1702,2025-07-04,40,Colombia,Alemán,Organico,2,1,5.0,1012.38
1703,2025-04-20,21,México,Japonés,Instagram,1,1,8.0,2258.75
1704,2025-06-14,42,Chile,Alemán,Google Ads,5,1,4.0,1854.22
1705,2025-06-24,23,Argentina,Italiano,Google Ads,5,1,7.0,1475.11
1706,2025-06-05,17,Chile,Alemán,TikTok,1,1,15.0,2104.71
1707,2025-06-16,27,Argentina,Francés,Youtube,5,0,,
1708,2025-03-18,28,Brasil,Alemán,TikTok,4,1,5.0,1311.48
1709,2025-04-06,40,Argentina,Inglés,Facebook,5,1,6.0,1840.97
1710,2025-04-27,36,Brasil,Francés,TikTok,1,1,25.0,1120.64
1711,2025-02-02,22,México,Inglés,Instagram,3,0,,
1712,2025-02-05,25,Argentina,Francés,Youtube,4,1,10.0,1709.54
1713,2025-01-19,28,Chile,Italiano,Instagram,2,1,11.0,2417.85
1714,2025-05-09,32,Brasil,Italiano,Facebook,1,1,11.0,2291.5
1715,2025-01-22,41,Chile,Italiano,Youtube,2,0,,
1716,2025-02-27,36,Colombia,Inglés,Organico,3,1,30.0,1981.69
1717,2025-04-03,43,Brasil,Japonés,Google Ads,2,1,25.0,1047.36
1718,2025-05-06,41,Argentina,Francés,TikTok,1,1,26.0,1981.19
1719,2025-06-18,29,Brasil,Italiano,Instagram,1,1,18.0,1532.41
1720,2025-04-29,17,Chile,Francés,Facebook,3,0,,
1721,2025-05-27,43,México,Inglés,Google Ads,1,0,,
1722,2025-03-22,37,Brasil,Japonés,TikTok,3,1,7.0,2299.96
1723,2025-05-26,26,Argentina,Inglés,Google Ads,3,0,,
1724,2025-03-12,16,Colombia,Francés,TikTok,1,0,,
1725,2025-02-05,34,México,Japonés,Organico,5,0,,
1726,2025-06-08,36,Colombia,Japonés,Youtube,3,1,23.0,1734.92
1727,2025-05-08,19,Brasil,Inglés,Google Ads,1,1,29.0,2390.03
1728,2025-05-19,34,Chile,Italiano,Google Ads,5,1,10.0,949.7
1729,2025-03-19,41,Chile,Francés,Google Ads,3,0,,
1730,2025-01-15,44,Argentina,Alemán,Youtube,5,1,23.0,2024.45
1731,2025-02-24,36,Chile,Alemán,Facebook,4,1,4.0,2351.0
1732,2025-02-02,26,México,Inglés,TikTok,4,1,28.0,2029.94
1733,2025-01-19,23,Chile,Francés,Organico,5,1,21.0,1806.35
1734,2025-01-22,26,Argentina,Francés,Google Ads,3,1,1.0,1645.51
1735,2025-01-23,19,Brasil,Inglés,Youtube,1,0,,
1736,2025-04-20,32,Brasil,Francés,Facebook,2,1,1.0,2229.8
1737,2025-07-11,42,Chile,Italiano,TikTok,1,0,,
1738,2025-02-02,22,Colombia,Inglés,Youtube,2,1,19.0,1682.86
1739,2025-03-01,23,Brasil,Italiano,Organico,2,1,1.0,903.93
1740,2025-02-05,18,Chile,Francés,Organico,3,1,13.0,1568.8
1741,2025-06-06,37,Argentina,Inglés,TikTok,5,1,12.0,2178.03
1742,2025-01-29,17,Chile,Francés,Google Ads,1,1,28.0,1327.73
1743,2025-03-14,38,Brasil,Inglés,Organico,5,0,,
1744,2025-06-28,30,Argentina,Francés,Facebook,4,1,30.0,1307.4
1745,2025-06-17,39,Chile,Italiano,Youtube,3,0,,
1746,2025-04-14,37,México,Italiano,Facebook,3,1,20.0,1010.38
1747,2025-03-01,37,Argentina,Francés,Google Ads,4,1,6.0,1819.09
1748,2025-07-09,20,México,Inglés,Facebook,1,1,20.0,1314.76
1749,2025-06-02,39,Colombia,Alemán,Facebook,4,1,29.0,2039.83
1750,2025-02-21,16,Argentina,Italiano,Instagram,1,1,2.0,1637.83
1751,2025-06-24,41,México,Italiano,Facebook,2,1,25.0,964.45
1752,2025-02-09,19,Brasil,Alemán,TikTok,3,1,1.0,2136.39
1753,2025-04-05,30,Brasil,Francés,Youtube,1,1,8.0,2127.99
1754,2025-03-25,35,Colombia,Inglés,Instagram,5,1,13.0,1113.41
1755,2025-02-22,34,Argentina,Francés,Youtube,5,0,,
1756,2025-05-27,18,Argentina,Japonés,Youtube,3,1,1.0,2285.35
1757,2025-06-19,35,Argentina,Italiano,Google Ads,4,1,16.0,2481.13
1758,2025-03-18,26,Colombia,Japonés,Google Ads,4,0,,
1759,2025-02-13,32,Argentina,Italiano,Instagram,1,1,10.0,1618.95
1760,2025-04-04,42,Brasil,Italiano,Organico,4,1,1.0,2399.43
1761,2025-01-22,28,México,Japonés,Google Ads,3,1,5.0,1495.65
1762,2025-04-11,26,Brasil,Japonés,Google Ads,1,1,17.0,2107.97
1763,2025-01-25,17,Brasil,Francés,Google Ads,2,0,,
1764,2025-05-10,24,México,Japonés,Youtube,4,1,17.0,1335.14
1765,2025-04-05,41,Brasil,Francés,Instagram,4,0,,
1766,2025-06-10,17,Colombia,Francés,Youtube,1,0,,
1767,2025-05-15,36,México,Francés,TikTok,5,1,29.0,2200.97
1768,2025-05-24,24,Brasil,Italiano,Youtube,4,1,5.0,1941.91
1769,2025-03-13,24,Chile,Italiano,TikTok,3,1,18.0,978.6
1770,2025-02-08,23,Brasil,Japonés,Facebook,4,1,21.0,1381.29
1771,2025-05-28,32,Colombia,Italiano,Facebook,2,1,2.0,1751.76
1772,2025-05-15,16,Argentina,Japonés,TikTok,4,1,21.0,2358.56
1773,2025-03-19,40,Brasil,Italiano,TikTok,5,1,19.0,2441.68
1774,2025-02-20,44,Argentina,Inglés,Youtube,4,1,2.0,1380.36
1775,2025-03-29,26,Chile,Inglés,TikTok,1,0,,
1776,2025-01-31,23,Brasil,Japonés,Instagram,4,1,20.0,921.23
1777,2025-03-18,25,México,Italiano,Facebook,5,0,,
1778,2025-01-28,40,Argentina,Italiano,Facebook,1,0,,
1779,2025-04-22,22,Chile,Francés,Organico,3,1,19.0,1338.15
1780,2025-02-18,18,México,Alemán,TikTok,1,0,,
1781,2025-01-28,18,México,Japonés,Google Ads,2,1,30.0,1247.11
1782,2025-06-04,33,México,Alemán,Google Ads,1,1,12.0,1149.47
1783,2025-02-11,20,México,Alemán,TikTok,3,1,15.0,1510.59
1784,2025-02-17,27,Brasil,Japonés,Instagram,4,1,9.0,1509.42
1785,2025-07-01,27,Brasil,Italiano,Google Ads,1,1,22.0,1527.25
1786,2025-05-28,34,Brasil,Japonés,Organico,1,1,8.0,2131.1
1787,2025-05-07,21,Chile,Alemán,TikTok,1,1,19.0,1620.62
1788,2025-01-11,17,Chile,Italiano,Instagram,1,1,8.0,2001.8
1789,2025-05-20,27,Chile,Inglés,Instagram,3,1,7.0,2171.28
1790,2025-06-29,34,Colombia,Japonés,Youtube,5,1,29.0,1652.95
1791,2025-02-24,20,Chile,Japonés,Instagram,5,1,15.0,1652.87
1792,2025-06-17,27,Brasil,Italiano,Google Ads,1,1,19.0,2432.77
1793,2025-07-02,42,Brasil,Inglés,Google Ads,3,1,14.0,2222.03
1794,2025-06-01,42,Colombia,Inglés,TikTok,3,1,30.0,995.54
1795,2025-02-17,32,Colombia,Italiano,TikTok,1,0,,
1796,2025-03-07,44,Chile,Francés,Instagram,2,1,4.0,1336.08
1797,2025-01-21,32,Argentina,Japonés,Organico,1,0,,
1798,2025-05-10,25,Colombia,Japonés,Facebook,2,1,20.0,973.67
1799,2025-05-30,40,México,Alemán,Youtube,1,0,,
1800,2025-03-24,38,Brasil,Italiano,Facebook,2,1,23.0,1479.49
1801,2025-05-21,32,México,Alemán,Instagram,2,1,6.0,1409.88
1802,2025-02-12,30,Brasil,Alemán,Instagram,1,1,29.0,2162.93
1803,2025-03-15,27,Brasil,Inglés,Facebook,2,1,3.0,938.58
1804,2025-04-29,31,Colombia,Japonés,Youtube,4,1,18.0,1949.24
1805,2025-02-17,39,Colombia,Alemán,Facebook,5,1,16.0,1646.9
1806,2025-02-18,34,México,Inglés,TikTok,3,0,,
1807,2025-03-13,23,Brasil,Italiano,Google Ads,2,1,1.0,948.64
1808,2025-01-23,36,México,Alemán,Organico,2,1,5.0,1577.48
1809,2025-04-23,32,Argentina,Japonés,TikTok,3,0,,
1810,2025-02-15,38,México,Alemán,Google Ads,2,1,12.0,2302.57
1811,2025-03-14,20,Chile,Italiano,Organico,3,0,,
1812,2025-07-05,37,México,Alemán,Organico,1,1,12.0,1545.22
1813,2025-01-26,31,Chile,Japonés,Organico,4,0,,
1814,2025-06-28,21,Chile,Inglés,Instagram,4,1,16.0,2106.09
1815,2025-01-20,23,Chile,Japonés,Organico,5,0,,
1816,2025-06-21,40,Argentina,Inglés,Youtube,2,0,,
1817,2025-04-20,33,México,Francés,Facebook,5,1,5.0,1083.73
1818,2025-04-24,40,México,Japonés,Youtube,1,1,21.0,1227.68
1819,2025-04-20,27,Argentina,Japonés,Facebook,4,1,19.0,1934.0
1820,2025-06-26,30,Brasil,Italiano,TikTok,1,0,,
1821,2025-04-03,42,Colombia,Alemán,TikTok,1,1,19.0,929.05
1822,2025-02-17,41,México,Inglés,Facebook,2,1,30.0,1926.56
1823,2025-05-09,24,Colombia,Inglés,Youtube,1,1,9.0,1538.63
1824,2025-02-28,28,Argentina,Italiano,Facebook,4,1,26.0,1713.36
1825,2025-03-31,41,Brasil,Italiano,Organico,5,1,1.0,2141.05
1826,2025-06-08,30,Brasil,Alemán,Instagram,4,0,,
1827,2025-06-24,25,Brasil,Alemán,TikTok,2,1,24.0,2087.87
1828,2025-04-20,31,Argentina,Japonés,Instagram,4,0,,
1829,2025-04-28,22,Chile,Francés,Organico,3,1,10.0,1986.21
1830,2025-03-03,32,Chile,Alemán,Organico,5,1,6.0,1511.72
1831,2025-02-07,38,Colombia,Italiano,TikTok,3,1,21.0,1395.89
1832,2025-04-03,41,Chile,Alemán,TikTok,3,1,26.0,2001.08
1833,2025-04-18,36,Chile,Inglés,Organico,2,0,,
1834,2025-05-10,37,Brasil,Francés,Google Ads,1,0,,
1835,2025-04-11,41,Brasil,Japonés,Instagram,3,1,10.0,2157.76
1836,2025-02-09,22,Colombia,Inglés,Instagram,4,1,6.0,2407.16
1837,2025-04-03,29,México,Inglés,Google Ads,1,1,17.0,1227.13
1838,2025-06-17,30,Colombia,Francés,Youtube,4,0,,
1839,2025-07-01,36,Colombia,Japonés,Instagram,4,0,,
1840,2025-05-13,22,Argentina,Italiano,Facebook,1,0,,
1841,2025-03-18,24,Argentina,Japonés,Organico,1,1,14.0,932.35
1842,2025-05-09,34,Colombia,Alemán,Organico,4,1,17.0,1650.85
1843,2025-03-26,31,Colombia,Inglés,Google Ads,2,1,12.0,922.77
1844,2025-03-12,23,Colombia,Alemán,Instagram,5,1,7.0,2199.67
1845,2025-02-28,33,Chile,Italiano,Youtube,5,1,16.0,1875.21
1846,2025-07-06,42,Argentina,Alemán,Instagram,2,1,12.0,1593.67
1847,2025-06-15,38,Colombia,Japonés,Organico,1,1,19.0,2231.27
1848,2025-04-22,44,Brasil,Alemán,TikTok,4,0,,
1849,2025-02-03,33,Brasil,Italiano,Facebook,5,0,,
1850,2025-02-21,35,Chile,Italiano,Google Ads,4,1,15.0,1185.57
1851,2025-02-17,22,Chile,Italiano,TikTok,2,1,15.0,1187.41
1852,2025-02-12,18,México,Japonés,Youtube,4,1,13.0,2434.61
1853,2025-06-17,33,México,Italiano,TikTok,2,0,,
1854,2025-04-28,42,México,Inglés,TikTok,1,0,,
1855,2025-01-25,25,Chile,Italiano,Youtube,2,0,,
1856,2025-03-10,22,Chile,Alemán,TikTok,2,0,,
1857,2025-03-05,32,Chile,Alemán,Google Ads,5,1,4.0,1303.51
1858,2025-06-19,29,Brasil,Alemán,Organico,4,1,15.0,2343.51
1859,2025-05-30,39,Chile,Japonés,Instagram,5,1,3.0,2118.89
1860,2025-03-03,18,Brasil,Alemán,TikTok,3,1,8.0,1460.01
1861,2025-03-30,27,México,Japonés,Google Ads,2,0,,
1862,2025-05-24,43,México,Japonés,Instagram,3,1,14.0,998.69
1863,2025-03-10,28,México,Italiano,Instagram,5,1,21.0,1003.84
1864,2025-05-12,17,Colombia,Inglés,TikTok,4,1,15.0,1037.56
1865,2025-03-07,18,Colombia,Italiano,Google Ads,5,0,,
1866,2025-07-07,20,Argentina,Italiano,Organico,4,1,15.0,1895.98
1867,2025-05-07,26,Argentina,Japonés,TikTok,4,1,23.0,2409.81
1868,2025-05-18,23,Argentina,Japonés,Youtube,1,1,10.0,1798.69
1869,2025-06-16,41,Colombia,Alemán,Instagram,2,1,10.0,1787.22
1870,2025-06-21,38,Colombia,Alemán,TikTok,5,1,11.0,2463.15
1871,2025-06-29,38,Argentina,Italiano,Instagram,4,0,,
1872,2025-05-13,27,Argentina,Francés,Google Ads,5,1,29.0,1179.52
1873,2025-02-15,22,Chile,Francés,Facebook,5,0,,
1874,2025-05-05,30,Argentina,Alemán,TikTok,4,1,14.0,2058.08
1875,2025-04-16,39,Chile,Francés,Organico,3,1,9.0,1914.1
1876,2025-01-18,32,Brasil,Alemán,TikTok,2,0,,
1877,2025-01-11,19,Colombia,Japonés,Instagram,2,1,7.0,1834.13
1878,2025-05-17,44,Argentina,Italiano,Google Ads,1,1,8.0,1421.33
1879,2025-03-24,37,Colombia,Inglés,Youtube,1,0,,
1880,2025-04-01,40,Colombia,Italiano,Organico,1,1,19.0,1045.06
1881,2025-02-08,28,Colombia,Alemán,Google Ads,2,0,,
1882,2025-05-19,33,Brasil,Alemán,TikTok,3,1,30.0,2370.24
1883,2025-03-15,16,México,Italiano,Youtube,2,1,23.0,1924.14
1884,2025-05-14,31,Argentina,Alemán,Google Ads,2,1,26.0,2235.0
1885,2025-06-02,28,México,Francés,Facebook,2,0,,
1886,2025-02-07,25,México,Francés,Organico,2,1,16.0,1000.6
1887,2025-02-12,27,México,Alemán,Instagram,3,0,,
1888,2025-03-05,17,Colombia,Alemán,Google Ads,1,0,,
1889,2025-02-21,38,Chile,Francés,Google Ads,5,1,8.0,1105.17
1890,2025-02-08,18,Colombia,Alemán,Facebook,1,1,6.0,1810.47
1891,2025-07-08,25,Colombia,Alemán,TikTok,1,1,21.0,1423.35
1892,2025-05-28,17,México,Italiano,Organico,5,1,18.0,1382.94
1893,2025-01-14,42,Colombia,Inglés,Organico,2,1,18.0,1263.44
1894,2025-06-17,38,México,Francés,Instagram,3,1,13.0,2211.17
1895,2025-03-17,28,Chile,Italiano,Google Ads,3,0,,
1896,2025-05-10,28,Argentina,Inglés,Youtube,1,0,,
1897,2025-03-23,33,México,Alemán,Google Ads,5,0,,
1898,2025-06-16,18,Chile,Alemán,Instagram,4,0,,
1899,2025-05-30,42,Argentina,Italiano,Google Ads,2,1,1.0,2108.54
1900,2025-07-06,22,Brasil,Alemán,Facebook,1,0,,
1901,2025-03-27,29,México,Japonés,Google Ads,3,0,,
1902,2025-03-31,35,México,Italiano,Google Ads,5,1,14.0,912.94
1903,2025-04-19,44,Brasil,Inglés,Youtube,5,0,,
1904,2025-04-11,32,Brasil,Italiano,Facebook,1,1,6.0,2142.62
1905,2025-05-28,44,México,Francés,Facebook,4,1,25.0,1091.83
1906,2025-06-27,36,Brasil,Italiano,Google Ads,3,0,,
1907,2025-06-01,27,Colombia,Alemán,Organico,1,0,,
1908,2025-05-16,40,Argentina,Alemán,Youtube,4,1,28.0,1514.04
1909,2025-02-09,31,Argentina,Japonés,Google Ads,5,0,,
1910,2025-01-23,39,Argentina,Japonés,Google Ads,2,1,21.0,1188.95
1911,2025-06-06,27,Colombia,Japonés,Instagram,3,1,18.0,1957.81
1912,2025-03-20,30,Brasil,Inglés,Instagram,3,0,,
1913,2025-02-08,40,Chile,Japonés,Organico,4,1,21.0,2235.78
1914,2025-07-07,25,Brasil,Inglés,Youtube,1,0,,
1915,2025-04-06,40,México,Japonés,TikTok,5,1,13.0,1297.99
1916,2025-04-04,22,Argentina,Inglés,Instagram,4,1,17.0,983.99
1917,2025-04-09,35,Brasil,Italiano,TikTok,2,1,18.0,1587.07
1918,2025-03-14,20,Chile,Italiano,Facebook,2,1,3.0,1005.0
1919,2025-05-09,16,México,Alemán,Instagram,2,1,18.0,1063.09
1920,2025-06-22,32,Colombia,Inglés,Instagram,4,0,,
1921,2025-02-01,18,Colombia,Francés,Youtube,5,1,23.0,2364.28
